,idFinal,Segment,Proposal,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,lex
2961,832_LibroNEFE_Sincopyright.pdf,Son las metas que quieres alcanzar en el plazo de entre uno y tres años.,Las metas a corto plazo son aquellas a alcanzar entre uno y tres años.,Vivian,5,6,,,,,,,,0
2962,833_LibroNEFE_Sincopyright.pdf,"Por ejemplo, podrías ahorrar $200 cada mes durante un año para crear un fondo de emergencia sólido.","Por ejemplo, si ahorras doscientos dólares mensuales para crear un fondo de emergencia estable.",Vivian,14,6,4,,,,,,,0
2963,834_LibroNEFE_Sincopyright.pdf,"Las metas a corto plazo más comunes son, por ejemplo: cancelar deudas; crear fondos de emergencia; tomarse vacaciones; comprar autos o artículos para el hogar.",Las metas a corto plazo más comunes son: pagar deudas. Crear fondos de emergencia. Vacacionar. Comprar carro o artículos para el hogar.,Vivian,5,21,4,6,,,,,,0
2964,842_LibroNEFE_Sincopyright.pdf,Un ejemplo sería ahorrar $10 000 durante tres años para cancelar la deuda por la compra de una vivienda.,"Por ejemplo, ahorrar diez mil dólares en tres años para pagar la deuda por compra de casa.",Vivian,6,1,14,,,,,,,1
2965,843_LibroNEFE_Sincopyright.pdf,"Con frecuencia, las personas considerarán las siguientes metas de mediano plazo: educación superior o capacitación; comenzar a invertir; realizar donaciones a organizaciones benéficas; comprar una vivienda.","Frecuentemente, las personas consideran las siguientes metas de mediano plazo: Educación superior o capacitación. Invertir. Donar a organizaciones benéficas. Comprar casa.",Vivian,21,5,6,1,,,,,,1
2966,850_LibroNEFE_Sincopyright.pdf,Un ejemplo sería ahorrar al menos $5 000 cada año para invertir para la jubilación.,"Por ejemplo, ahorrar cinco mil dólares anuales para invertir para la pensión.",Vivian,6,14,1,,,,,,,1
2967,857_LibroNEFE_Sincopyright.pdf,"También ayuda compartir tus metas con un ""compañero de finanzas"" con quien puedas establecer fechas específicas para evaluar los avances y celebrar los logros.",Comparte tus metas con un compañero de finanzas con quien fijes fechas para revisar avances y logros.,Vivian,21,6,1,,,,,,,1
2968,858_LibroNEFE_Sincopyright.pdf,"Una vez que hayas establecido tus metas, puedes determinar lo que necesitas ahorrar en cada período y registrar los avances con un compañero de finanzas.","Cuando estableciste tus metas, determina cuánto ahorrarás por período. Y registra los avances con un compañero de finanzas.",Vivian,11,6,15,,,,,,,0
2969,859_LibroNEFE_Sincopyright.pdf,"Sin embargo, antes de comenzar, tómate un momento para pensar en las cosas que quieres y necesitas, y que cuestan dinero.","Antes de comenzar, piensa qué deseas y necesitas.",Vivian,6,5,17,,,,,,,0
2970,870_LibroNEFE_Sincopyright.pdf,"Si eres una de esas personas que creen que nunca les sobra dinero de su salario luego de pagar las cuentas y los gastos de subsistencia, empieza a pensar en el ahorro como una necesidad.","Si eres una de esas personas, piensa en el ahorro como una necesidad.",Vivian,5,6,,,,,,,,0
2971,872_LibroNEFE_Sincopyright.pdf,"Cuando cobras el salario, guarda una determinada cantidad de dinero para ahorrar.","Cuando recibes el salario, ahorra una cantidad de dinero.",Vivian,1,5,,,,,,,,1
2972,873_LibroNEFE_Sincopyright.pdf,El primer paso para apartar dinero y ahorrarlo consiste en decidir que puedes hacerlo.,El primer paso para ahorrar es la decisión de hacerlo.,Vivian,5,6,,,,,,,,0
2973,875_LibroNEFE_Sincopyright.pdf,"Si es posible, pídele a tu empleador que deduzca automáticamente el dinero de tu sueldo y que lo deposite en tu cuenta de ahorros.","Si puedes, pídele a tu jefe un rebajo automático de tu sueldo y que lo deposite en tu cuenta de ahorros.",Vivian,1,6,,,,,,,,1
2974,877_LibroNEFE_Sincopyright.pdf,Solicita a tu institución financiera que transfiera automáticamente todos los meses un monto determinado de tu cuenta de cheques a tu cuenta de ahorro.,Pide a tu institución financiera una transferencia automática mensual de un monto de tu cuenta corriente a la de ahorros.,Vivian,17,6,1,,,,,,,1
2975,880_LibroNEFE_Sincopyright.pdf,Te sorprenderá lo rápido que crece tu dinero.,Tu dinero aumentará rápido.,Vivian,5,1,,,,,,,,1
2976,881_LibroNEFE_Sincopyright.pdf,"Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.",Pon en un sobre un dólar diario más las monedas del vuelto.,Vivian,14,5,1,6,,,,,,1
2977,882_LibroNEFE_Sincopyright.pdf,"A fin de mes, podrías tener unos $50 para depositar en tu cuenta de ahorro, que suman $600 al año (sin incluir los intereses, si los depositaras en una cuenta que pague intereses).","A fin de mes, tendrías unos cincuenta dólares para depositar en tu cuenta de ahorros. Estos suman seiscientos dólares anuales.",Vivian,14,15,,,,,,,,0
2978,883_LibroNEFE_Sincopyright.pdf,"Deposita en tu cuenta de ahorro el reembolso de los impuestos, el aumento de sueldo o el bono en vez de gastarlos.","Ahorra la devolución de los impuestos, el aumento del salario o el bono.",Vivian,1,6,,,,,,,,1
2979,885_LibroNEFE_Sincopyright.pdf,"Haz que el ahorro sea una prioridad, en vez de gastar en ir al cine o salir a comer.",Prioriza el ahorro.,Vivian,6,5,,,,,,,,0
2980,890_LibroNEFE_Sincopyright.pdf,"Por ejemplo, en vez de gastar $75 al mes en camisetas nuevas de moda, pon esa cantidad en tu cuenta de ahorro.","Por ejemplo, en vez de gastar setenta y cinco dólares mensuales en camisetas de moda, ahorra ese dinero.",Vivian,6,14,5,,,,,,,0
2981,891_LibroNEFE_Sincopyright.pdf,"Cuando termines de pagar un préstamo, deposita la misma cantidad cada mes en tus ahorros (si el dinero no se destina a pagar otro préstamo).","Cuando termines de pagar un préstamo, ahorra esa cantidad mensual. Esto si no debes pagar otro préstamo.",Vivian,6,16,,,,,,,,0
2982,895_LibroNEFE_Sincopyright.pdf,Una de las mejores formas de gestionar el riesgo es distribuir tus inversiones y ahorros a través de diversos canales.,Distribuir tus inversiones y ahorros en diferentes medios es una buena forma de administrar el riesgo.,Vivian,6,1,,,,,,,,1
2983,896_LibroNEFE_Sincopyright.pdf,"Esto es importante, porque si tienes todo tu dinero, o la mayor parte, en un solo lugar (ya sea el mercado de acciones, bienes inmuebles o incluso bonos municipales emitidos por el gobierno de tu ciudad) corres un gran riesgo de perderlo todo si algo sale mal.",Esto es importante porque cuando tienes todo tu dinero en un solo lugar te arriesgas a perderlo todo si algo sale mal.,Vivian,16,6,,,,,,,,0
2984,897_LibroNEFE_Sincopyright.pdf,"Existen tres formas principales de controlar los riesgos: diversificar, invertir de forma uniforme y hacerlo durante un período de tiempo largo.","Hay tres formas principales de controlar los riesgos: diversificar, invertir similarmente y hacerlo por un período largo.",Vivian,6,5,1,,,,,,,1
2985,902_LibroNEFE_Sincopyright.pdf,"Si invirtieras toda tu riqueza en las acciones de una sola empresa y el valor de esas acciones de repente se desplomara al 50 por ciento, perderías la mitad de tus ahorros.",Si invirtieras tu dinero en las acciones de una sola empresa y su valor baja al cincuenta por ciento de repente. Perderías la mitad de tus ahorros.,Vivian,6,15,1,14,5,,,,,1
2986,904_LibroNEFE_Sincopyright.pdf,Una forma de aprovechar al máximo las inversiones en el transcurso del tiempo es comprometerse a invertir un determinado monto en dólares de forma periódica.,El compromiso de invertir un monto en dólares periódicamente es una forma de aprovechar las inversiones en el transcurso del tiempo.,Vivian,5,19,,,,,,,,0
2987,905_LibroNEFE_Sincopyright.pdf,"Por ejemplo, supongamos que vas a invertir $30 al mes en acciones de la compañía XYZ.","Por ejemplo, si inviertes treinta dólares mensuales en acciones de la empresa XYZ.",Vivian,14,6,1,,,,,,,1
2988,906_LibroNEFE_Sincopyright.pdf,"El valor de las acciones variará de mes a mes según los resultados de la compañía y la demanda de acciones, entre otros factores.",El valor de las acciones variará mensualmente según los resultados de la empresa y la demanda de acciones.,Vivian,5,6,1,,,,,,,1
2989,907_LibroNEFE_Sincopyright.pdf,"Independientemente de si el valor de las acciones es alto o bajo, compras todas las acciones de la compañía XYZ que puedas con tus $30.",Compras todas las acciones posibles de las empresas XYZ con tus treinta dólares.,Vivian,5,17,14,1,,,,,,1
2990,911_LibroNEFE_Sincopyright.pdf,"Dado que los mercados generalmente aumentan de valor con el paso del tiempo, a largo plazo te irá bien.",A largo plazo te irá bien porque los mercados aumentan de valor con el tiempo.,Vivian,19,6,,,,,,,,0
2991,912_LibroNEFE_Sincopyright.pdf,"Las investigaciones demuestran que invertir a largo plazo reduce el riesgo de las inversiones porque, incluso si el precio de una determinada inversión pudiera aumentar y caer en un determinado período, generalmente en el largo plazo recuperará cualquier pérdida que se haya producido.",Las investigaciones demuestran que invertir a largo plazo reduce el riesgo de las inversiones. Porque el precio de una inversión puede subir y bajar en un período. Pero a largo plazo recuperará la pérdida producida.,Vivian,11,15,5,,,,,,,0
2992,913_LibroNEFE_Sincopyright.pdf,"La inversión es una estrategia a largo plazo para alcanzar las metas a largo plazo (generalmente a cinco, 10, 20 o más años).",La inversión es una estrategia para alcanzar las metas a largo plazo.,Vivian,16,5,,,,,,,,0
2993,914_LibroNEFE_Sincopyright.pdf,Soportar las fluctuaciones de precio a corto plazo con frecuencia genera mayores recompensas a largo plazo para las acciones en comparación con otros tipos de activos.,Soportar las variaciones de precio a corto plazo genera más recompensas a largo plazo para las acciones al compararlas con otros activos.,Vivian,1,5,6,,,,,,,1
2994,915_LibroNEFE_Sincopyright.pdf,"En el largo plazo, las acciones, en promedio, superan de forma sistemática y sustancial al efectivo y a la inflación.","En el largo plazo, las acciones superan al efectivo y a los aumentos.",Vivian,1,16,5,,,,,,,1
2995,917_LibroNEFE_Sincopyright.pdf,"Por ejemplo, la mayoría de las acciones son inversiones de crecimiento que compras con la esperanza de venderlas posteriormente a un precio mayor.","Por ejemplo, muchas acciones son inversiones de crecimiento. Porque las compras para venderlas luego a un precio mayor.",Vivian,6,5,17,,,,,,,0
2996,918_LibroNEFE_Sincopyright.pdf,"Pero algunas inversiones, por ejemplo, los inmuebles de alquiler y los valores de ingreso fijo (por ejemplo, los bonos de empresas públicas) no se adquieren para vender, sino que el objetivo es conservarlos como una fuente de ingresos constante.",Pero algunas inversiones como los inmuebles de alquiler y los valores de ingreso fino no se compran para vender. Se conservan como una fuente de ingresos.,Vivian,16,5,4,15,,,,,,0
2997,919_LibroNEFE_Sincopyright.pdf,El objetivo principal de las inversiones de crecimiento es vender los activos a un precio mayor del que pagaste por ellas.,El objetivo principal de las inversiones de crecimiento es vender las acciones a un precio mayor.,Vivian,17,5,,,,,,,,0
2998,921_LibroNEFE_Sincopyright.pdf,"Si se las compara con las inversiones de ingresos, las inversiones de crecimiento generalmente ofrecen un mayor potencial a cambio de mayores ganancias y pérdidas.","Comparadas con las inversiones de ingresos, las inversiones de crecimiento ofrecen más a cambio de mayores ganancias o pérdidas.",Vivian,6,21,,,,,,,,0
2999,925_LibroNEFE_Sincopyright.pdf,"Algunos ejemplos de inversiones de crecimiento son: fondos comunes de inversión que te permiten invertir en una variedad de acciones, generalmente con una inversión inicial baja.","Los fondos comunes de inversión son un ejemplo de inversiones de crecimiento. Permiten invertir en diversas acciones. Generalmente, con una inversión inicial baja.",Vivian,15,19,5,,,,,,,0
3000,927_LibroNEFE_Sincopyright.pdf,"Los fondos comunes de inversión se pueden adquirir a través de un corredor, por correo o por Internet.","Estos fondos se adquieren mediante un corredor, por correo o internet.",Vivian,6,5,,,,,,,,0
3001,930_LibroNEFE_Sincopyright.pdf,"Los fondos cotizados en bolsa se compran y venden a través de corredores, que generalmente cobran cargos altos.",Los fondos cotizados en bolsa se compran y venden mediante corredores. Quienes cobran precios altos.,Vivian,15,6,,,,,,,,0
3002,931_LibroNEFE_Sincopyright.pdf,"Con suerte, las acciones se pueden vender a un precio mayor al que pagaste por ellas en algún momento posterior.",Las acciones se pueden vender a un precio mayor al pagado por ellas.,Vivian,5,17,,,,,,,,0
3003,932_LibroNEFE_Sincopyright.pdf,Las acciones se pueden comprar a través de corredores autorizados o a través de empresas de corretaje por Internet.,Las acciones se compran mediante corredores autorizados o empresas de comisiones por internet.,Vivian,6,1,,,,,,,,1
3004,933_LibroNEFE_Sincopyright.pdf,"Las inversiones que generan ingresos ofrecen ganancias periódicas, por ejemplo, intereses mensuales, dividendos trimestrales o pagos de alquileres.","Las inversiones de ingresos ofrecen ganancias periódicas. Por ejemplo, intereses mensuales, ganancias trimestrales o pagos de alquileres.",Vivian,15,17,,,,,,,,0
3005,934_LibroNEFE_Sincopyright.pdf,Los ingresos constantes y predecibles son el objetivo de las inversiones que generan ingresos.,El objetivo de las inversiones de ingresos son los ingresos constantes y predecibles.,Vivian,17,19,,,,,,,,0
3006,936_LibroNEFE_Sincopyright.pdf,"Algunos ejemplos de las inversiones que generan ingresos son: bonos, en los que le prestas dinero a un organismo del gobierno o a una corporación, que se compromete a devolverte el dinero en una fecha determinada.",Los bonos son un ejemplo de las inversiones de ingresos. En estos prestas dinero a un organismo del gobierno o empresa comprometida a devolverte el dinero en una fecha.,Vivian,15,17,,,,,,,,0
3007,939_LibroNEFE_Sincopyright.pdf,"Inversiones en bienes inmuebles, cuyos alquileres mensuales ofrecen ingresos constantes con la posibilidad de vender el bien posteriormente por un precio mayor al que pagaste.",Inversiones en bienes inmuebles. Su alquiler ofrece ingresos constantes con la posibilidad de venta posterior por un precio mayor al pagado.,Vivian,9,15,5,,,,,,,0
3008,941_LibroNEFE_Sincopyright.pdf,"Acciones que generan dividendos, generalmente con pagos regulares trimestrales a los accionistas, ya sea en efectivo o con acciones.",Acciones que generan intereses. Se pagan regularmente a los accionistas en efectivo o con acciones.,Vivian,1,15,,,,,,,,1
3009,942_LibroNEFE_Sincopyright.pdf,"Dependiendo del rendimiento de la acción, podrás venderla posteriormente por un precio mayor al que pagaste.","Según el rendimiento de la acción, podrás venderlas después por un precio mayor al pagado.",Vivian,12,1,17,,,,,,,1
3010,945_LibroNEFE_Sincopyright.pdf,"Te quedas con todas las ganancias luego de deducir los impuestos y los gastos de la empresa, pero aproximadamente el 50 por ciento de las nuevas empresas quiebra en los primeros cinco años.",Te quedas con las ganancias luego de rebajar los impuestos y los gastos de la empresa. Pero casi la mitad de las empresas nuevas quiebra en los primeros cinco años.,Vivian,15,14,5,1,,,,,,1
3011,1148_LibroNEFE_Sincopyright.pdf,La configuración de privacidad predeterminada de muchas de las páginas web de las redes sociales o aplicaciones generalmente es amplia y puede permitir el intercambio de información con una vasta comunidad virtual.,La configuración de privacidad de algunas redes sociales es amplia. Permite el intercambio de información con una gran comunidad virtual.,Vivian,1,15,5,,,,,,,1
3012,1152_LibroNEFE_Sincopyright.pdf,Personaliza la configuración de privacidad para reducir la cantidad de información biográfica que otros pueden ver.,Personaliza la configuración de privacidad para reducir la información biográfica visible.,Vivian,17,5,,,,,,,,0
3013,1156_LibroNEFE_Sincopyright.pdf,"Al momento de elegir a tus amigos o contactos en la página web o aplicación de una red social, piensa por qué usas esa red.",Piensa por qué usas la red social antes de elegir a tus amigos en ella.,Vivian,6,19,5,,,,,,,0
3014,1157_LibroNEFE_Sincopyright.pdf,"Decide si es conveniente aceptar la solicitud de amistad o de conexión de un prestador de servicios financieros, por ejemplo, un asesor financiero o un corredor de bolsa.",Piensa si es conveniente tener un asesor financiero o corredor de bolsa en tus redes sociales.,Vivian,6,5,,,,,,,,0
3015,1159_LibroNEFE_Sincopyright.pdf,Familiarízate con las funcionalidades de la página web o aplicación de las redes sociales antes de publicar mensajes.,Conoce las funciones de las redes sociales antes de publicar mensajes.,Vivian,1,5,,,,,,,,1
3016,1160_LibroNEFE_Sincopyright.pdf,¿Quién podrá leer tus mensajes?,¿Quién leerá tus mensajes?,Vivian,21,6,,,,,,,,0
3017,1161_LibroNEFE_Sincopyright.pdf,¿Algunos destinatarios específicos o todos los usuarios?,¿Algunos usuarios específicos o todos?,Vivian,21,5,1,,,,,,,1
3018,1165_LibroNEFE_Sincopyright.pdf,"Presenta un aviso de fraude en cualquiera de las principales compañías de información crediticia (TransUnion, Experian o Equifax).","Comunica el fraude a una compañía de información crediticia como TransUnion, Experian o Equifax.",Vivian,5,6,,,,,,,,0
3019,1166_LibroNEFE_Sincopyright.pdf,La compañía en la que presentes el aviso deberá informar a las otras dos.,Esa compañía informará a las otras dos.,Vivian,5,6,,,,,,,,0
3020,1176_LibroNEFE_Sincopyright.pdf,"Si crees que alguien puede haber usado tu número de Seguro Social de forma fraudulenta, avisa de inmediato al Servicio de Impuestos Internos (IRS).","Si crees que alguien usó tu número de Seguro Social fraudulentamente, avisa al Servicio de Impuestos Internos.",Vivian,6,13,,,,,,,,0
3021,1177_LibroNEFE_Sincopyright.pdf,Los delitos de fraude con frecuencia no se denuncian porque las víctimas se sienten avergonzadas o desconfían de su propio criterio.,"Generalmente, los delitos de fraude no se denuncian porque las víctimas se avergüenzan o desconfían de su opinión.",Vivian,6,1,,,,,,,,1
3022,1178_LibroNEFE_Sincopyright.pdf,"De hecho, el Departamento de Justicia de los EE. UU. informa que solo aproximadamente el 15 por ciento de las víctimas de fraude denuncian los casos ante las autoridades.",El Departamento de Justicia de Estados Unidos informa que solo el quince por ciento de víctimas de fraude denuncian ante las autoridades.,Vivian,13,5,14,,,,,,,0
3023,1183_LibroNEFE_Sincopyright.pdf,Hablamos sobre cómo cancelar las deudas y cómo el ahorro y la inversión pueden hacer que tu dinero crezca con el paso del tiempo.,"Mencionamos cómo el pago de deudas, el ahorro y la inversión aumentan tu dinero con el tiempo.",Vivian,6,5,4,,,,,,,0
3024,1185_LibroNEFE_Sincopyright.pdf,"En esta sección, comenzaremos analizando lo que puedes hacer para asegurar tu futuro financiero atendiendo a las siguientes áreas: Planificación para los casos imprevistos; Planificación de tu jubilación; Personalización de la administración del dinero para alcanzar tus metas y aspiraciones.","En esta sección, analizaremos cómo asegurar tu futuro financiero. Atenderemos las siguientes áreas: Planificación para casos imprevistos. Planificación de tu pensión. Personalización de la administración del dinero.",Vivian,21,15,13,6,1,5,,,,1
3025,1188_LibroNEFE_Sincopyright.pdf,"Ambos tenían buenos empleos y, para reducir los gastos, acordaron tener autos confiables más antiguos.",Ambos tenían buenos trabajos. Acordaron tener carros más antiguos para reducir los gastos.,Vivian,1,15,,,,,,,,1
3026,1189_LibroNEFE_Sincopyright.pdf,"Con buenos ingresos y gastos bajos, pudieron depositar $500 al mes en su cuenta de depósito del mercado monetario.","Con buenos ingresos y gastos bajos, depositaron quinientos dólares en su cuenta.",Vivian,6,14,5,,,,,,,0
3027,1190_LibroNEFE_Sincopyright.pdf,"Con intereses, ese monto de ahorros mensuales les permitiría ahorrar el pago inicial y comprar su vivienda en 24 meses.","Con intereses, ese monto les permitirá ahorra el primer pago y comprar su casa en veinticuatro meses.",Vivian,5,14,1,,,,,,,1
3028,1191_LibroNEFE_Sincopyright.pdf,"Pero una fría mañana, no pudieron arrancar uno de los autos.","Pero un día, un carro no arrancó.",Vivian,6,1,5,,,,,,,1
3029,1192_LibroNEFE_Sincopyright.pdf,"Era el momento de comprar una batería nueva, que costaba $52.",Debían comprar una batería nueva. Costaba cincuenta y dos dólares.,Vivian,17,6,14,,,,,,,0
3030,1193_LibroNEFE_Sincopyright.pdf,"Con ese gasto imprevisto, Terrel y Maya solo pudieron ahorrar $448 ese mes.","Con ese gasto imprevisto, Terrell y Maya ahorraron solo cuatrocientos cuarenta y ocho dólares ese mes.",Vivian,6,14,,,,,,,,0
3031,1197_LibroNEFE_Sincopyright.pdf,"En todas estas ocasiones usaron el dinero de la cuenta de depósito del mercado monetario para pagar los gastos, y el mes siguiente volvieron a ahorrar $500.",En todas las ocasiones usaron el dinero del ahorro para pagar los gastos. El mes siguiente ahorraron los quinientos dólares.,Vivian,5,15,14,,,,,,,0
3032,1198_LibroNEFE_Sincopyright.pdf,Pudieron comprar su vivienda solo unos meses después del plazo previsto.,Compraron su casa unos meses después del plazo previsto.,Vivian,6,1,,,,,,,,1
3033,1200_LibroNEFE_Sincopyright.pdf,"Supongamos que no puedes ir a trabajar porque tuviste un accidente con tu auto, o estás enfermo y no puedes trabajar por un largo período de tiempo.",Supongamos que no puedes trabajar por un largo período.,Vivian,5,6,,,,,,,,0
3034,1201_LibroNEFE_Sincopyright.pdf,"Con un sueldo reducido y más gastos, ¿tendrías los medios financieros para pagar tus cuentas?",¿Tendrías el dinero para pagar tus cuentas con un sueldo reducido y más gastos?,Vivian,21,6,19,,,,,,,0
3035,1202_LibroNEFE_Sincopyright.pdf,Piensa en algún desastre natural reciente que hayas visto en las noticias.,Recuerda algún desastre natural reciente.,Vivian,12,5,,,,,,,,0
3036,1203_LibroNEFE_Sincopyright.pdf,¿Tienes ahorros suficientes para reconstruir tu vivienda y amueblarla si sufriera daños?,¿Tienes ahorros para reconstruir tu casa y amueblarla si sufriera daños?,Vivian,21,1,,,,,,,,1
3037,1205_LibroNEFE_Sincopyright.pdf,"Te ayuda a administrar el riesgo trasladando parte a un tercero, la compañía de seguros, a cambio del pago de una prima.",Te ayuda a administrar el riesgo. Traslada una parte a la compañía de seguros a cambio de una comisión.,Vivian,15,12,19,4,5,,,,,0
3038,1206_LibroNEFE_Sincopyright.pdf,Los tres motivos principales para estar asegurado son los siguientes:,Hay tres motivos principales para tener seguro:,Vivian,5,6,,,,,,,,0
3039,1209_LibroNEFE_Sincopyright.pdf,"Accidentes, enfermedades, lesiones, robos y desastres naturales; ocurren todo el tiempo.","Accidentes, enfermedades, lesiones, robos y desastres naturales. Ocurren siempre.",Vivian,21,6,,,,,,,,0
3040,1211_LibroNEFE_Sincopyright.pdf,Cualquiera de esos eventos puede agotar tus ahorros rápidamente y hacer que te endeudes.,Cualquiera de esos eventos acaba tus ahorros y te endeuda.,Vivian,6,5,,,,,,,,0
3041,1214_LibroNEFE_Sincopyright.pdf,Casi todos los estados exigen a los automovilistas el seguro de responsabilidad para automóviles que cubre costos médicos y reparaciones del vehículo entre otros costos.,Casi todos los estados exigen un seguro de responsabilidad para carros. Debe cubrir gastos médicos y reparaciones del carro.,Vivian,1,5,,,,,,,,1
3042,1215_LibroNEFE_Sincopyright.pdf,El único estado que no exige el seguro de responsabilidad exige a los automovilistas que demuestren que tienen fondos suficientes para cubrir los gastos si tienen la culpa en el incidente.,El estado que no exige seguro de responsabilidad pide a los dueños demostrar dinero suficiente para pagar los gastos cuando son culpables en el incidente.,Vivian,5,17,1,,,,,,,1
3043,1216_LibroNEFE_Sincopyright.pdf,"Y, según las disposiciones actuales de la Ley sobre Cuidado de Salud Asequible, todos los estadounidenses (con una cantidad limitada de excepciones) deben tener cobertura médica o pagarán una penalidad.","Según la Ley sobre Cuidado de Salud Asequible, todos los estadounidenses deben tener seguro médico o pagarán una multa.",Vivian,1,5,,,,,,,,1
3044,1218_LibroNEFE_Sincopyright.pdf,Tu automóvil o tu vivienda pueden pasar a manos del prestador si incumples los pagos del préstamo.,El prestador puede recoger tu carro o tu vivienda si incumples los pagos del préstamo.,Vivian,1,6,19,,,,,,,1
3045,1219_LibroNEFE_Sincopyright.pdf,"Los prestadores no quieren perder su inversión; por eso, insisten en que tengas ciertos niveles de cobertura.","Los prestadores no quieren perder su inversión. Por eso, te piden ciertos niveles de cobertura.",Vivian,21,5,,,,,,,,0
3046,1221_LibroNEFE_Sincopyright.pdf,"Si estuvieras en el lugar de Terrel y Maya, ¿podrías afrontar los gastos imprevistos?","Si fueras Terrell y Maya, ¿podrías pagar los gastos imprevistos?",Vivian,21,6,4,,,,,,,0
3047,1224_LibroNEFE_Sincopyright.pdf,"Algunos de los principales motivos para tener un fondo de emergencia son, por ejemplo, gastos médicos, pérdida del empleo y reparaciones del automóvil y del hogar.","Algunos motivos para tener un fondo de emergencia son gastos médicos, desempleo y reparaciones del carro y de la casa.",Vivian,5,1,6,,,,,,,1
3048,1225_LibroNEFE_Sincopyright.pdf,"En una encuesta realizada por la Reserva Federal, solo el 48 por ciento de los encuestados declaró que podría afrontar un gasto de $400 sin pedir dinero prestado o vender algo.","En una encuesta de la Reserva Federal, solo el cuarenta y ocho por ciento dijo que podría pagar un gasto de cuatrocientos dólares sin pedir un préstamo o vender algo.",Vivian,14,5,6,,,,,,,0
3049,1226_LibroNEFE_Sincopyright.pdf,"Otra investigación demuestra que las familias que tienen ahorros de emergencia inferiores a $500 tienen una tendencia mayor a sufrir preocupaciones, insomnio y otros efectos perjudiciales en comparación con las familias que cuentan con ahorros mayores.","Otra investigación demuestra que las familias con ahorros de emergencia menores a quinientos dólares tienden a sufrir preocupaciones, insomnio y otros problemas. Esto comparadas con familias de ahorros mayores.",Vivian,15,14,17,6,,,,,,0
3050,1227_LibroNEFE_Sincopyright.pdf,Evalúa tus ahorros para afrontar emergencias.,Revisa tus ahorros para emergencias.,Vivian,5,1,,,,,,,,1
3051,1228_LibroNEFE_Sincopyright.pdf,"Si no tienes al menos $500 a la mano, vuelve al apartado que refiere a establecer metas financieras en la segunda parte y plantéate establecer una meta SMART para comenzar el fondo de emergencia.","Si no tienes mínimo quinientos dólares, vuelve al apartado sobre metas financieras en la segunda parte. Establece una meta para comenzar el ahorro de emergencia.",Vivian,6,14,15,4,,,,,,0
3052,1230_LibroNEFE_Sincopyright.pdf,Quienes otorgan préstamos para comprar automóviles o viviendas insisten en la contratación de un seguro para proteger estos bienes.,Quienes prestan para comprar carros o casas insisten en la contratación de un seguro para protegerlos.,Vivian,1,6,5,,,,,,,1
3053,1232_LibroNEFE_Sincopyright.pdf,Todos estos seguros también te protegen ante reclamaciones de responsabilidad civil.,Estos seguros también te protegen de reclamos de responsabilidad civil.,Vivian,1,5,,,,,,,,1
3054,1235_LibroNEFE_Sincopyright.pdf,"El seguro de responsabilidad civil, también denominado de cobertura completa, te protege ante las reclamaciones de terceros por lesiones y daños a la propiedad.",El seguro de responsabilidad civil también se llama cobertura completa. Este protege ante los reclamos de terceros por daños a la propiedad.,Vivian,1,16,,,,,,,,1
3055,1242_LibroNEFE_Sincopyright.pdf,Existen ocho áreas fundamentales que debes tener en cuenta cuando planeas mantenerte tú mismo cuando te jubiles:,Hay ocho áreas principales a considerar cuando te pensiones:,Vivian,6,5,1,,,,,,,1
3056,1245_LibroNEFE_Sincopyright.pdf,"Cuánto tiempo vas a trabajar antes de jubilarte, si puedes retirarte de forma gradual o trabajar a tiempo parcial y qué hacer con las ofertas de retiro voluntario.",Cuánto tiempo trabajarás antes de pensionarte. Si te retiras gradualmente o trabajas medio tiempo. Y qué hacer con las ofertas de retiro voluntario.,Vivian,6,15,1,,,,,,,1
3057,1251_LibroNEFE_Sincopyright.pdf,"Cuál es la mejor forma de utilizar tu vivienda para tu plan de jubilación, por ejemplo, reducir su tamaño y entender cómo funcionan las hipotecas inversas, las líneas de crédito de capital para viviendas y los préstamos sobre el valor líquido de la vivienda, para cubrir las necesidades durante la jubilación.","Cuál es la mejor forma de utilizar tu casa para tu plan de pensión. Por ejemplo, reducir su tamaño y entender el funcionamiento de las hipotecas inversas, las líneas de crédito capital para casas y los préstamos sobre el valor líquido para pagar los gastos.",Vivian,1,15,5,,,,,,,1
3058,1254_LibroNEFE_Sincopyright.pdf,"Cómo funciona Medicare, planificar la atención médica a largo plazo, pensar si necesitas un seguro de vida y limitar los costos de atención médica a medida que envejeces.",Planificar atención médica a largo plazo. Buscar un seguro de vida. Y limitar los costos de atención médica.,Vivian,5,15,,,,,,,,0
3059,1257_LibroNEFE_Sincopyright.pdf,"Cómo y cuándo usar los fondos del plan jubilatorio, saber cuáles son las distribuciones mínimas exigidas y abrir cuentas de ahorros jubilatorios, por tu cuenta o a través de tu empleador.",Cómo y cuándo usar los fondos del plan de pensión. Saber las distribuciones mínimas exigidas. Y abrir cuentas de ahorros de pensión.,Vivian,15,1,5,,,,,,,1
